timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-01-15T09:15:23,codecarbon,1c68fe07-f032-4b2a-aec4-977701405f30,0.0379600524902343,1.8392395936004698e-07,4.845197709022224e-06,42.5,0.0,5.802361965179443,4.452038142416213e-07,0,5.8039780731652017e-08,5.032435949732732e-07,Germany,DEU,bremen,,,Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.17,3.8.18,2.3.2,16,13th Gen Intel(R) Core(TM) i7-1360P,,,8.8092,53.0554,15.472965240478516,machine,N,1.0
2024-01-15T09:15:29,codecarbon,4f462a80-bbf2-4c9e-b11e-3716802d3cba,0.0323517322540283,1.562664480895537e-07,4.830234339927686e-06,42.5,0.0,5.802361965179443,3.783893254068165e-07,0,4.917916204808155e-08,4.275684874548979e-07,Germany,DEU,bremen,,,Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.17,3.8.18,2.3.2,16,13th Gen Intel(R) Core(TM) i7-1360P,,,8.8092,53.0554,15.472965240478516,machine,N,1.0
2024-01-15T09:15:35,codecarbon,8fe7ec95-cc8c-428f-8bd6-78d3f9c917bf,0.0298936367034912,1.448338127239684e-07,4.844971328197535e-06,42.5,0.0,5.802361965179443,3.505494859483508e-07,0,4.573759292109495e-08,3.962870788694457e-07,Germany,DEU,bremen,,,Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.17,3.8.18,2.3.2,16,13th Gen Intel(R) Core(TM) i7-1360P,,,8.8092,53.0554,15.472965240478516,machine,N,1.0
2024-01-15T09:15:41,codecarbon,0079cd7f-f790-4ad7-bcfc-bcb4bb27516c,0.0340049266815185,1.641247222265718e-07,4.826498341364532e-06,42.5,0.0,5.802361965179443,3.97571259074741e-07,0,5.1498647448984994e-08,4.49069906523726e-07,Germany,DEU,bremen,,,Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.17,3.8.18,2.3.2,16,13th Gen Intel(R) Core(TM) i7-1360P,,,8.8092,53.0554,15.472965240478516,machine,N,1.0
2024-01-15T09:15:46,codecarbon,63c3a7f2-2b08-4bc7-b034-907fa32f0945,0.030941247940063477,1.4908969484634277e-07,4.818477106519606e-06,42.5,0.0,5.802361965179443,3.616927398575677e-07,0,4.6239072120594454e-08,4.0793181197816215e-07,Germany,DEU,bremen,,,Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.17,3.8.18,2.3.2,16,13th Gen Intel(R) Core(TM) i7-1360P,,,8.8092,53.0554,15.472965240478516,machine,N,1.0
